movie_id,year,genres,averagerating,numvotes,title_new
tt2623946,2014,"Horror,Mystery,Thriller",3.5,260,hunting the legend
tt2624132,2012,"Biography,Documentary,Music",6.9,7,bayo
tt2624220,2013,"Drama,Romance,Thriller",7.1,45,love triangle
tt2624316,2013,"Drama,Thriller",5.4,423,lose your head
tt2624344,2016,"Biography,Drama,History",6.8,125,tell the world
tt2624396,2014,"Biography,Documentary",7.5,138,eco de la montaña
tt2624412,2014,Drama,5.8,7446,boulevard
tt2624594,2013,Drama,3.7,6,palmera
tt2624626,2013,"Biography,Crime,Drama",6.0,63,la maison du pêcheur
tt2624640,2013,"Documentary,Music",6.5,10,girl
tt2624704,2014,"Drama,History,Music",7.7,1049,kaaviya thalaivan
tt2624716,2013,Horror,4.1,112,frankenstein's hungry dead
tt2624790,2015,Crime,7.1,94,trash detective
tt2624852,2013,"Drama,Family",7.6,279,gangoobai
tt2624866,2014,Horror,4.0,1322,die präsenz
tt2624906,2015,"Crime,Drama",8.8,9,kliny
tt2624928,2011,Comedy,3.6,5,sagla karun bhagle
tt2625000,2012,Documentary,7.2,20,soldier on the roof
tt2625014,2011,Comedy,4.6,12,shahanpan dega deva
tt2625028,2013,"Comedy,Drama",3.5,26,fly me to minami
tt2625030,2013,"Crime,Drama",7.6,17536,new world
tt2625054,2012,"Documentary,Sport",7.7,185,summits of my life: a fine line
tt2625270,2013,"Comedy,Crime,Romance",6.3,594,to fool a thief
tt2625548,2013,"Drama,Romance",6.1,54,din barndom ska aldrig dö
tt2625598,2013,"Adventure,Documentary,Drama",7.4,4498,living on one dollar
tt2625790,2014,"Comedy,Drama",7.9,30,homemakers
tt2625810,2015,"Drama,Sci-Fi,Thriller",5.9,16296,into the forest
tt2625948,2013,"Action,Horror,Mystery",3.6,129,seventy-nine
tt2625960,2012,Documentary,7.5,14,when the boys return
tt2625968,2015,Drama,5.9,112,early winter
tt2626034,2012,"Biography,Documentary,Western",7.7,28,man negahdar jamali western misazam
tt2626064,2014,Drama,6.1,7,the sharks of copacabana
tt2626090,2014,"Biography,Drama",6.8,1389,noble
tt2626102,2014,Documentary,7.5,597,takedown: the dna of gsp
tt2626216,2014,"Action,Drama,Thriller",6.8,78,the bridge at the end of the world
tt2626338,2016,Documentary,7.5,592,shadow world
tt2626350,2014,"Drama,Music,Romance",6.0,30420,step up all in
tt2626460,2014,"Crime,Drama",5.1,1411,top dog
tt2626664,2014,"Action,Drama,Thriller",5.6,7,babyshower
tt2626722,2014,"Comedy,Horror",6.2,32,night terrors
tt2626756,2013,"Biography,Documentary,History",7.8,13,red reign: the bloody harvest of china's prisoners
tt2626780,2014,Drama,5.9,11,a standing still
tt2626798,2013,Drama,6.7,10,circles
tt2626900,2013,Drama,6.7,24,a fallible girl
tt2626926,2013,Drama,6.6,981,closed curtain
tt2626964,2014,"Drama,Thriller",6.3,1219,catch me daddy
tt2627146,2013,"Action,Crime,Thriller",5.8,703,the vulture
tt2627798,2011,Drama,3.8,6,the last station
tt2627826,2013,"Action,Thriller",7.7,18,underbelly
tt2627842,2012,"Action,Sci-Fi",6.0,62,zone
tt2628144,2012,"Documentary,History",8.4,29,tzvetanka
tt2628316,2013,"Action,Crime,Drama",5.3,4858,green street 3: never back down
tt2628374,2016,Comedy,5.7,24,can i get a witness protection?
tt2628430,2015,"Action,Adventure,Sci-Fi",5.5,6,cold dark mirror
tt2628664,2012,"Crime,Documentary,History",7.8,227,9/11: explosive evidence - experts speak out
tt2628798,2010,Comedy,6.2,33,ne nado pechalitsya
tt2628830,2012,Drama,6.1,72,marriage material
tt2628834,2013,Documentary,7.7,15,jäniksenä varkaudessa
tt2628840,2013,Documentary,6.3,7,sattuman syyt
tt2629110,2016,"Biography,Drama,History",8.8,19,all that remains
tt2629116,2014,Comedy,7.4,9,ek joke net 2
tt2629322,2013,"Biography,Drama,History",7.1,181,sri siddhartha gautama
tt2629374,2013,"Comedy,Horror",4.3,45,bloodmarsh krackoon
tt2629656,2012,Documentary,9.4,7,"freedom, a quest for freedom in 12 steps"
tt2629802,2014,"Adventure,Comedy,Horror",7.0,13,fix it in post
tt2629820,2013,"Biography,Comedy,Documentary",6.1,18,household
tt2629852,2015,"Drama,Romance",8.1,32,midlife
tt2629936,2014,"Drama,Fantasy,Horror",5.8,50,the murders of brandywine theater
tt2629958,2014,Documentary,7.0,12,the healing effect
tt2629998,2013,Documentary,5.8,41,the island of st. matthews
tt2630028,2013,"Comedy,Crime",6.3,142,man on the edge
tt2630052,2012,"Comedy,Crime,Documentary",8.2,17,triple fisher: the lethal lolitas of long island
tt2630058,2013,"Adventure,Documentary,Family",9.1,21,rutz: global generation travel
tt2630076,2014,"Comedy,Drama,Family",4.8,341,super nani
tt2630096,2013,"Comedy,Drama",6.5,111,"grow up, tony phillips"
tt2630108,2012,Horror,3.2,6,loutkar
tt2630134,2013,"Animation,Family",5.6,1109,barbie in the pink shoes
tt2630140,2013,"Mystery,Romance,Thriller",7.0,8,olvídame
tt2630162,2013,Comedy,6.5,20,le grand retournement
tt2630272,2014,"Action,Horror,Thriller",5.3,103,time to kill
tt2630300,2013,"Horror,Thriller",4.7,501,to jennifer
tt2630310,2013,"Drama,Horror,Thriller",5.9,410,house of forbidden secrets
tt2630316,2013,"Animation,Drama,Musical",6.3,83,lisa limone and maroc orange: a rapid love story
tt2630336,2014,"Action,Crime,Drama",6.2,1467,black butler
tt2630352,2015,"Comedy,Documentary,Drama",7.3,226,uncertain
tt2630526,2012,"Animation,Comedy,Family",5.5,270,the giant king
tt2630704,2016,Drama,5.0,14,umbrella
tt2630742,2017,"Crime,Thriller",5.9,147,the ascent
tt2630866,2013,"Action,Crime,Thriller",3.8,5,escape from babylon
tt2630876,2015,"Comedy,Family,Mystery",6.9,46,breakdowns
tt2630880,2013,"Comedy,Family",4.6,137,birthday cake
tt2630898,2015,"Documentary,Drama,News",7.5,1831,(dis)honesty: the truth about lies
tt2630916,2014,Documentary,7.7,608,pump
tt2630992,2015,"Action,Adventure,Horror",4.4,1275,darkest day
tt2631036,2014,Thriller,5.3,7,the secret cross
tt2631072,2014,Thriller,5.5,79,the activist
tt2631080,2012,Thriller,3.6,91,i love me
tt2631098,2013,"Comedy,Romance",4.3,145,nee ko nja cha
tt2631126,2013,Biography,6.5,8,la fille publique
tt2631186,2015,"Action,Drama",8.1,93243,baahubali: the beginning
tt2631210,2012,Musical,5.1,28,pretville
tt2631276,2012,"Action,Documentary,Drama",8.2,43,still i strive
tt2631296,2013,"Biography,Documentary,History",8.3,12,albertov put
tt2631390,2012,"Documentary,Drama",8.8,17,gone wild
tt2631554,2013,"Horror,Thriller",5.3,54,gravedigger
tt2631596,2013,"Comedy,Crime,Drama",5.9,11,a estas alturas de la vida
tt2631694,2012,"Biography,Documentary,Family",8.3,6,sleepovers
tt2631926,2015,Drama,8.0,11,bala bala sese
tt2632184,2013,Action,7.2,74,super hero war z: kamen rider vs. super sentai vs. space sheriff
tt2632308,2013,"Crime,Drama",5.1,119,god loves the fighter
tt2632342,2014,"Biography,Documentary,Drama",8.6,18,mister rio: a batalha dos 80
tt2632346,2016,"Drama,Thriller",7.4,7,the cold winter
tt2632430,2012,Documentary,10.0,5,hercule contre hermès
tt2632460,2013,Documentary,6.1,8,long & short of body hair
tt2632556,2014,"Drama,Thriller",5.1,113,amnesia
tt2632662,2011,Documentary,2.4,7,earth 3d
tt2632708,2013,Documentary,5.5,106,egypt 3d
tt2632758,2012,Documentary,5.2,12,sharks (in 3d)
tt2632928,2015,Documentary,8.8,613,the epic journey
tt2633014,2013,"Comedy,Documentary",7.1,232,we cause scenes
tt2633044,2015,Biography,5.4,33,"villa, itinerario de una pasión"
tt2633076,2014,"Drama,Horror,Mystery",5.7,2754,dig two graves
tt2633110,2013,"Comedy,Drama",6.7,344,eltern
tt2633114,2013,"Crime,Musical",3.9,194,caught on tape
tt2633166,2013,Documentary,5.3,17,madagascar 3d
tt2633172,2013,Drama,4.5,26,svjetla grada
tt2633242,2013,"Biography,Documentary,Drama",8.2,113,quebranto
tt2633312,2012,Documentary,7.5,15,the auctioneer
tt2633456,2013,"Action,Drama,War",5.6,5,g.i. joe: deception
tt2633598,2013,"Drama,Horror,Thriller",3.9,323,rise of the zombie
tt2633666,2015,"Comedy,Romance",4.7,437,the dramatics: a comedy
tt2633778,2012,Documentary,6.8,62,soul food junkies
tt2633826,2013,"Action,Crime,Thriller",5.2,105,mumbai mirror
tt2633856,2013,Documentary,4.9,44,anatomia upadku
tt2633872,2013,Documentary,7.2,92,miracle rising: south africa
tt2633916,2012,Documentary,9.3,7,draco - chipurile de piatra
tt2633958,2012,"Biography,Documentary,Drama",6.4,8,nadea e sveta
tt2634200,2014,"Documentary,Music",7.7,266,don't think i've forgotten: cambodia's lost rock & roll
tt2634236,2012,"Documentary,History,Thriller",8.2,343,the day that lasted 21 years
tt2634244,2012,"Documentary,Drama",7.0,5,"i'm fine thank you, and you?"
tt2634336,2014,Comedy,7.6,83,boot the pigeon
tt2634384,2013,"Drama,Romance",5.8,563,tru love
tt2634390,2013,"Crime,Drama,Thriller",5.3,23,halfway to hell
tt2634394,2013,Drama,5.5,452,love battles
tt2634402,2013,"Biography,Documentary",7.0,7,fred lyon: living through the lens
tt2634414,2013,"Action,Adventure,Comedy",3.6,646,alligator alley
tt2634438,2014,"Drama,Mystery,Thriller",6.1,55,panic
tt2634548,2016,"Biography,Documentary",6.8,213,uncle howard
tt2634576,2015,"Documentary,Drama,War",7.4,121,7 days in syria
tt2634584,2013,"Drama,Horror,Thriller",3.7,65,st. osmund's
tt2634824,2013,"Horror,Thriller",5.0,132,case no. 666/2013
tt2635006,2013,"Adventure,Drama,Western",6.6,2338,the retrieval
tt2635076,2013,"Documentary,Drama",8.0,16,hidden pictures
tt2635130,2012,"Action,Animation,Crime",7.3,12,pena de muerte
tt2635442,2014,"Drama,Mystery,Thriller",7.5,11,airtight
tt2635622,2013,"Action,Crime,History",6.8,4256,the attacks of 26/11
tt2635718,2014,"Action,Sci-Fi,War",6.0,10,battle at beaver creek
tt2635808,2013,"Documentary,Drama",7.3,43,the 727 days without karamo
tt2635822,2012,"Documentary,Drama,Family",6.1,7,nerven bruch zusammen
tt2635824,2013,"Adventure,Documentary,History",7.7,87,we ride: the story of snowboarding
tt2635832,2012,Comedy,6.8,130,doggiewoggiez! poochiewoochiez!
tt2635944,2013,"Comedy,Documentary",7.1,12,pepón es guay
tt2636124,2013,"Action,Animation,Sci-Fi",7.2,3291,ghost in the shell arise: border 1 - ghost pain
tt2636178,2013,"Comedy,Drama",6.2,280,tutti contro tutti
tt2636186,2017,Drama,3.2,37,a crack in everything
tt2636196,2013,"Adventure,Drama,Romance",8.5,13,constant angel
tt2636362,2012,"Comedy,Romance",5.4,334,when a wolf falls in love with a sheep
tt2636364,2013,"Drama,Romance,Thriller",7.0,1127,i'm still here
tt2636424,2014,"Biography,Documentary",8.0,122,tony benn: will and testament
tt2636456,2014,"Documentary,Drama,History",8.1,382,divorce corp
tt2636480,2017,"Adventure,Documentary,Sport",8.4,78,all the wild horses
tt2636488,2013,"Comedy,Drama",5.7,278,hello carter
tt2636522,2013,Documentary,6.9,6274,the unbelievers
tt2636806,2013,Documentary,6.5,694,shirley: visions of reality
tt2637012,2013,Comedy,3.8,242,best worst friends
tt2637156,2013,"Action,Comedy,History",8.4,27,king lee
tt2637196,2013,"Drama,Horror,Thriller",5.0,90,ghostlight
tt2637276,2015,Comedy,6.3,165843,ted 2
tt2637294,2015,"Comedy,Mystery,Sci-Fi",5.1,34444,hot tub time machine 2
tt2637350,2015,"Adventure,Family",3.3,39,moo moo and the three witches
tt2637378,2014,"Comedy,Drama",6.7,1962,match
tt2637490,2013,Documentary,6.8,9,schweizer geist
tt2637580,2013,"Horror,Mystery,Thriller",4.1,457,don't go to the reunion
tt2637844,2014,Drama,7.1,662,ya ne vernus
tt2637848,2013,Documentary,6.3,1303,sirius
tt2637866,2014,Drama,6.5,6,the romanticists
tt2637906,2015,"Action,Drama,Horror",5.0,62,lurk
tt2637978,2013,Drama,5.8,443,lifelong
tt2637984,2013,Documentary,7.2,6,l'incertitude des choses
tt2637994,2013,Drama,6.4,257,september
tt2638024,2013,"Documentary,Family",7.9,19,the brain that sings
tt2638048,2015,"Action,Sci-Fi,Thriller",3.4,275,dominion
tt2638096,2013,Comedy,3.7,229,la vraie vie des profs
tt2638104,2013,"Action,Comedy,Thriller",5.8,1150,biriyani
tt2638140,2014,Drama,6.4,70,tokyo refugees
tt2638142,2014,Drama,4.5,10,ghb: to be or not to be
tt2638144,2016,"Action,Adventure,Drama",5.7,37975,ben-hur
tt2638368,2012,"Biography,Documentary,Drama",7.1,9,the successor of kakiemon
tt2638450,2012,Drama,7.7,6,get better
tt2638456,2012,"Comedy,Horror",5.3,15,ghost day
tt2638480,2013,Drama,6.0,74,yvy maraey
tt2638662,2015,Horror,5.1,2980,summer camp
tt2638850,2010,Comedy,4.0,177,mind your manners
tt2638900,2016,Documentary,6.4,224,lovetrue
tt2639022,2013,Comedy,7.9,14,ten-buck baton
tt2639098,2012,"Comedy,Drama,Romance",6.4,7,second thoughts
tt2639254,2014,"Drama,Romance",6.5,18290,a little chaos
tt2639336,2018,"Drama,Mystery,Thriller",6.0,10196,greta
tt2639344,2014,"Drama,Romance",6.7,11471,love is strange
tt2639422,2012,Documentary,7.7,31,alphee of the stars
tt2639464,2013,Documentary,5.0,7,brewed in brooklyn
tt2639514,2015,"Action,Sci-Fi",2.9,329,campus code
tt2639664,2012,"Comedy,Drama,Fantasy",6.2,1549,ala gothety
tt2639976,2012,"Mystery,Thriller",4.8,110,banking hours 10 to 4
tt2640014,2012,Documentary,8.2,9,the trouble with aid
tt2640110,2013,"Comedy,Drama,Romance",6.5,26,annum innum ennum
tt2640120,2013,"Biography,Documentary",6.7,23,where i am
tt2640244,2012,"Action,Comedy,Crime",3.8,61,killing heat
tt2640444,2013,Comedy,6.5,625,romans
tt2640460,2014,"Action,Biography,Drama",8.3,3239,queen of the mountains
tt2640474,2013,"Drama,Fantasy,Horror",6.8,6074,the house at the end of time
tt2640570,2012,"Action,Horror,Thriller",4.4,113,the hunt
tt2640674,2013,"Drama,Sci-Fi,Thriller",2.4,324,territory 8
tt2640712,2011,Documentary,8.4,8,a conversation with danny elfman and tim burton
tt2640812,2013,Comedy,6.5,66,damadol
tt2640840,2012,Documentary,8.9,7,first freedom: the fight for religious liberty
tt2641066,2014,"Biography,Comedy,Crime",5.6,29,project m
tt2641148,2014,"Comedy,Drama,Fantasy",7.1,8,winter slides
tt2641152,2013,Drama,5.2,24,penumbra
tt2641162,2013,Documentary,5.8,5,el árbol de la muralla
tt2641186,2014,"Action,Adventure,Fantasy",4.3,12,the lost girls
tt2641256,2017,"Drama,Horror,Thriller",6.5,13,kill or be killed
tt2641296,2013,"Action,Documentary,Drama",8.2,14,the signal hill speed run
tt2641314,2012,Horror,3.7,15,project october
tt2641490,2011,Documentary,8.7,6,haunted iowa
tt2641648,2013,"Comedy,Drama,Musical",5.3,59,opium
tt2641676,2012,Drama,6.1,36,doshhomi
tt2641682,2013,Documentary,6.0,20,my date with hugh
tt2641698,2013,Thriller,4.6,18,ekti rahasya galpo
tt2641704,2015,"Drama,Thriller",5.0,13,the dossier
tt2641792,2010,"Comedy,Fantasy,Romance",7.0,10,hing ting chot
tt2641826,2013,Comedy,6.8,62,the extreme sukiyaki
tt2641866,2013,Action,5.3,113,gekijouban spec: kurôzu - zen no hen
tt2641910,2011,"Drama,Musical,Romance",5.7,109,jaani dyakha hawbe
tt2641994,2014,"Documentary,Sport",7.4,5,father of hockey
tt2642020,2013,Drama,5.8,333,domestic life
tt2642064,2013,Crime,3.9,129,young and dangerous: reloaded
tt2642086,2013,"Adventure,Documentary,Sport",6.3,15,eight summits: the bill burke story
tt2642110,2017,"Comedy,Drama,Romance",8.6,13,i hate you
tt2642128,2013,"Comedy,Horror",3.2,11,"satan, hold my hand"
tt2642226,2016,"Action,Adventure,Animation",3.8,71,cranium intel
tt2642228,2013,Drama,5.2,235,pensé que iba a haber fiesta
tt2642328,2014,"Drama,Romance",6.8,33,all of her
tt2642398,2012,Documentary,7.3,20,dna dreams
tt2642442,2013,Comedy,5.5,1121,studentfesten
tt2642524,2014,"Comedy,Drama,Thriller",6.5,750,mr. kaplan
tt2642580,2011,"Comedy,Horror",3.3,30,bong ma hoc duong 3d
tt2642740,2013,Documentary,7.6,8,abba: bang a boomerang
tt2642912,2013,"Fantasy,Musical",5.2,10,the boy castaways
tt2643308,2013,Drama,6.7,1709,kicking off
tt2643342,2012,Documentary,6.2,5,the greatest wish
tt2643394,2013,"Action,Comedy",6.6,790,the mole song: undercover agent reiji
tt2643638,2013,Thriller,6.4,32,la festa
tt2643712,2013,"Biography,Documentary",7.1,23,chuppan chupai
tt2643980,2014,"Documentary,News",7.5,20,"stagnant hope: gary, indiana"
tt2643994,2012,"Comedy,Drama,Music",4.3,26,gia su nu quai
tt2644044,2016,"Comedy,Documentary,Mystery",6.8,85,where is rocky ii?
tt2644084,2013,Drama,5.2,16,miluj ma alebo odid
tt2644134,2012,"Horror,Mystery,Thriller",6.5,8,the unrest
tt2644140,2017,"Comedy,Drama,History",6.6,7,ezer kenegdo
tt2644178,2013,"Action,Comedy,Thriller",3.6,151,bhai
tt2644196,2013,Documentary,7.3,101,take back your power
tt2644202,2014,"Drama,Sport",6.9,282,vallinam
tt2644490,2015,"Drama,Thriller",8.0,6,the sociopath's guild
tt2644690,2013,Horror,2.5,16,dv
tt2644714,2013,"Action,Comedy,Crime",4.7,2457,badges of fury
tt2644722,2010,"Action,Adventure,Animation",7.6,10,zorro and scarlet whip revealed!
tt2644800,2013,"Comedy,Romance",4.6,260,hôtel normandy
tt2644862,2013,Romance,5.0,27,dum dum pee pee
tt2644902,2013,Thriller,5.5,24,the woods
tt2644924,2011,Drama,3.2,6,bruene
tt2644980,2012,Comedy,6.6,198,stars in shorts
tt2644990,2013,"Crime,Drama,Thriller",6.0,21,noche de circo
tt2645000,2013,"Biography,Documentary",6.6,460,a life in dirty movies
tt2645006,2012,Documentary,5.9,53,knucklebonehead
tt2645036,2012,"Crime,Drama,Thriller",6.3,10,smash
tt2645044,2013,"Action,Comedy,Drama",5.6,532,"the chef, the actor, the scoundrel"
tt2645072,2012,Documentary,6.2,5,come together. dresden und der 13. februar
tt2645092,2013,Comedy,6.5,5785,hükümet kadin
tt2645104,2013,Comedy,5.3,2782,romantik komedi 2: bekarliga veda
tt2645124,2013,Documentary,6.4,51,slow food story
tt2645130,2013,Comedy,6.2,1130,mutlu aile defteri
tt2645142,2013,Drama,7.3,298,the plague
tt2645164,2013,"Comedy,Drama",5.9,694,the hardy bucks movie
tt2645188,2014,"Drama,Sci-Fi,Thriller",4.7,949,the quiet hour
tt2645542,2013,Horror,5.9,44,unnoticed
tt2645636,2012,Documentary,8.5,8,how's your news?: election 2012
tt2645670,2013,"Action,Adventure,Sci-Fi",3.4,974,independence daysaster
tt2645744,2014,"Documentary,Drama,History",4.2,153,the russian soul
tt2645934,2015,Family,7.7,7,run bhoomi champs don't cry
tt2646218,2010,Documentary,6.1,7,was ich bin sind meine filme - teil 2... nach 30 jahren
tt2646256,2013,"Biography,Documentary,Drama",7.2,9,olga
tt2646276,2014,"Documentary,Drama",5.9,9,wonder world of ice
tt2646378,2013,"Horror,Sci-Fi",4.2,2733,the frankenstein theory
tt2646534,2013,Comedy,6.0,162,mamaia
tt2646540,2014,"Documentary,Drama,Musical",9.2,17,estudiar en primavera
tt2646956,2014,Action,5.1,55,fist of the dragon
tt2647078,2012,"Horror,Mystery",6.1,520,leaving d.c.
tt2647346,2013,"Adventure,Biography,Documentary",9.0,5,the last safari
tt2647472,2013,"Biography,Documentary,History",5.9,18,out in ost-berlin: lesben und schwule in der ddr
tt2647618,2013,"Comedy,Documentary,Drama",8.0,46,the competition
tt2647636,2013,"Documentary,Music",8.1,11,cello tales
tt2647710,2012,History,7.2,62,ninja shadow warriors
tt2647712,2012,Unknown,6.7,15,delta boys
tt2647734,2013,Drama,6.8,31,menor de edad
tt2647740,2013,Comedy,4.9,14,bob et les sex pistaches
tt2647742,2011,Documentary,9.2,11,street ballad: a jakarta story
tt2647750,2012,Family,5.5,8,sesame street: elmo's world - favorite things
tt2648034,2013,Romance,7.3,1309,annayum rasoolum
tt2648138,2011,Horror,5.5,10,the melonheads
tt2648164,2013,"Adventure,Documentary",9.4,14,decompression
tt2648218,2012,Horror,6.1,7,a not so pleasant surprise
tt2648994,2013,"Biography,Documentary,Drama",8.5,12,sidste drømme
tt2649084,2011,"Documentary,History,Music",7.4,8,regilaul
tt2649094,2013,Comedy,4.5,17,entropiya
tt2649126,2013,"Action,Horror,Romance",7.2,14,vamp bikers
tt2649128,2013,"Action,Drama,Thriller",6.6,6091,metro
tt2649152,2013,Comedy,5.2,3381,chto tvoryat muzhchiny!
tt2649174,2013,Drama,5.7,55,lyubov v sssr
tt2649194,2014,"Biography,Documentary",7.0,556,i am steve mcqueen
tt2649210,2015,Biography,5.2,38,mangoré
tt2649274,2013,"Documentary,History",7.7,460,the ghost army
tt2649366,2013,Thriller,2.9,72,punishment
tt2649370,2013,"Comedy,Documentary,History",6.7,76,exposed
tt2649528,2014,Horror,6.2,5,valley of the demon
tt2649554,2016,"Action,Drama,Mystery",6.6,67921,midnight special
tt2649660,2012,"Comedy,News",5.7,9,the passions of jesus christ
tt2649680,2013,"Fantasy,Horror,Thriller",3.7,458,evangeline
tt2649712,2015,"Documentary,Drama,Family",8.1,31,thao's library
tt2649718,2013,"Action,Comedy",5.1,229,ongole githa
tt2649800,2013,"Horror,Thriller",5.6,81,house guest massacre
tt2649830,2013,"Action,Drama",6.9,19,detained in the desert
tt2649882,2014,Thriller,4.5,121,night eyes
tt2649954,2012,Drama,4.9,12,torn soul
tt2649982,2012,"Drama,Horror,Thriller",5.9,15,overhill
tt2650054,2013,Documentary,6.4,231,la maison de la radio
tt2650286,2012,"Drama,Romance",4.5,56,sultan
tt2650414,2013,"Drama,Music,Musical",6.6,93,"amor, plástico e barulho"
